Product ID,Product Name,Current Price,Original Price,Discount,Stock Status,Sizes,URL,Event Type,Timestamp,Image,Category,Variants
113532347,"Caroline Gardner Check Wash Bag, Multi",13.25,26.50,50.00,In Stock,One Size,https://www.johnlewis.com/caroline-gardner-check-wash-bag-multi/p113532347,New,2026-01-08 08:28:24,https://media.johnlewiscontent.com/i/JohnLewis/113389576,Beauty & Fragrance,
113794494,Neal's Yard Remedies Sweet Dreams Ritual Ornament Bodycare Gift Set,7.50,15.00,50.00,In Stock,One Size,https://www.johnlewis.com/neals-yard-remedies-sweet-dreams-ritual-ornament-bodycare-gift-set/p113794494,New,2026-01-08 08:28:22,https://media.johnlewiscontent.com/i/JohnLewis/113794460,Beauty & Fragrance,
113900242,Kate Somerville Stressed Skin Saviours Gift Set,17.00,34.00,50.00,In Stock,One Size,https://www.johnlewis.com/kate-somerville-stressed-skin-saviours-gift-set/p113900242,New,2026-01-08 08:28:19,https://media.johnlewiscontent.com/i/JohnLewis/113900200,Beauty & Fragrance,
114017068,Benefit Connect PORE with Limited Edition Beauty Bag Skincare Gift Set,19.00,38.00,50.00,In Stock,One Size,https://www.johnlewis.com/benefit-connect-pore-with-limited-edition-beauty-bag-skincare-gift-set/p114017068,New,2026-01-08 08:28:16,https://media.johnlewiscontent.com/i/JohnLewis/114016930,Beauty & Fragrance,
113647404,Stackers Patent Zipped Vanity Case,32.50,65.00,50.00,In Stock,One Size,https://www.johnlewis.com/stackers-patent-zipped-vanity-case/p113647404,New,2026-01-08 08:28:12,https://media.johnlewiscontent.com/i/JohnLewis/113510281,Beauty & Fragrance,"Puttyselected, Copper Rose"
113900243,Kate Somerville Pore-fect Skin Edit Gift Set,17.00,34.00,50.00,In Stock,One Size,https://www.johnlewis.com/kate-somerville-pore-fect-skin-edit-gift-set/p113900243,New,2026-01-08 08:28:10,https://media.johnlewiscontent.com/i/JohnLewis/113900199,Beauty & Fragrance,
113821511,L'OCCITANE Verbena Bodycare Collection Gift Set,20.00,40.00,50.00,In Stock,One Size,https://www.johnlewis.com/loccitane-verbena-bodycare-collection-gift-set/p113821511,New,2026-01-08 08:28:07,https://media.johnlewiscontent.com/i/JohnLewis/113821494,Beauty & Fragrance,
114127167,Ariana Grande MOD Vanilla Eau de Parfum 30ml Christmas Fragrance Gift Set,19.00,38.00,50.00,In Stock,One Size,https://www.johnlewis.com/ariana-grande-mod-vanilla-eau-de-parfum-30ml-christmas-fragrance-gift-set/p114127167,New,2026-01-08 08:28:04,https://media.johnlewiscontent.com/i/JohnLewis/114127165,Beauty & Fragrance,
112748602,"Paul Smith Botanist Hand Lotion, 300ml",14.00,28.00,50.00,In Stock,One Size,https://www.johnlewis.com/paul-smith-botanist-hand-lotion-300ml/p112748602,New,2026-01-08 08:28:01,https://media.johnlewiscontent.com/i/JohnLewis/112706111,Beauty & Fragrance,
114220847,Chantecaille Sheer Glow Tint Trio Makeup Gift Set,83.00,166.00,50.00,In Stock,One Size,https://www.johnlewis.com/chantecaille-sheer-glow-tint-trio-makeup-gift-set/p114220847,New,2026-01-08 08:27:57,https://media.johnlewiscontent.com/i/JohnLewis/114220846,Beauty & Fragrance,
112593757,"John Lewis Archive Je T'Aime Wash Bag, Blue",13.00,26.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-archive-je-taime-wash-bag-blue/p112593757,New,2026-01-08 08:27:54,https://media.johnlewiscontent.com/i/JohnLewis/112593717,Beauty & Fragrance,
